{'Contradiction': 0.7368421052631579, 'Entailment': 0.7120418848167539}
{'Contradiction': 0.708994708994709, 'Entailment': 0.7393364928909952}
{'Contradiction': 0.708994708994709, 'Entailment': 0.7393364928909952}
{'Contradiction': 0.708994708994709, 'Entailment': 0.7393364928909952}
{'Contradiction': 0.708994708994709, 'Entailment': 0.7393364928909952}
{'Contradiction': 0.708994708994709, 'Entailment': 0.7393364928909952}
{'Contradiction': 0.708994708994709, 'Entailment': 0.7393364928909952}
{'Contradiction': 0.7064676616915423, 'Entailment': 0.7035175879396985}
{'Contradiction': 0.7169811320754716, 'Entailment': 0.6808510638297872}
{'Contradiction': 0.6666666666666666, 'Entailment': 0.7014218009478673}
{'Contradiction': 0.5637583892617449, 'Entailment': 0.7410358565737052}
{'Contradiction': 0.5732484076433121, 'Entailment': 0.7242798353909465}
{'Contradiction': 0.5454545454545454, 'Entailment': 0.7470817120622568}
{'Contradiction': 0.5454545454545454, 'Entailment': 0.7470817120622568}
{'Contradiction': 0.524822695035461, 'Entailment': 0.7413127413127413}
{'Contradiction': 0.5, 'Entailment': 0.7307692307692307}
{'Contradiction': 0.4927536231884058, 'Entailment': 0.732824427480916}
{'Contradiction': 0.4927536231884058, 'Entailment': 0.732824427480916}
{'Contradiction': 0.4927536231884058, 'Entailment': 0.732824427480916}
{'Contradiction': 0.5, 'Entailment': 0.71875}
{'Contradiction': 0.4148148148148148, 'Entailment': 0.7018867924528301}
{'Contradiction': 0.368, 'Entailment': 0.7127272727272728}
{'Contradiction': 0.3140495867768595, 'Entailment': 0.7025089605734767}
{'Contradiction': 0.3140495867768595, 'Entailment': 0.7025089605734767}
{'Contradiction': 0.07692307692307693, 'Entailment': 0.6756756756756757}
