{'Contradiction': 0.6545454545454545, 'Entailment': 0.5777777777777777}
{'Contradiction': 0.6846846846846847, 'Entailment': 0.6067415730337079}
{'Contradiction': 0.7058823529411765, 'Entailment': 0.6368715083798883}
{'Contradiction': 0.6440677966101694, 'Entailment': 0.4878048780487805}
{'Contradiction': 0.7359307359307359, 'Entailment': 0.6390532544378699}
{'Contradiction': 0.6963562753036437, 'Entailment': 0.5098039215686274}
{'Contradiction': 0.7058823529411765, 'Entailment': 0.6368715083798883}
{'Contradiction': 0.7168141592920354, 'Entailment': 0.632183908045977}
{'Contradiction': 0.6808510638297872, 'Entailment': 0.5454545454545454}
{'Contradiction': 0.6637931034482759, 'Entailment': 0.5357142857142857}
{'Contradiction': 0.7094017094017094, 'Entailment': 0.5903614457831325}
{'Contradiction': 0.7272727272727273, 'Entailment': 0.6666666666666666}
{'Contradiction': 0.6782608695652174, 'Entailment': 0.5647058823529412}
{'Contradiction': 0.725, 'Entailment': 0.5875}
{'Contradiction': 0.6798418972332015, 'Entailment': 0.4489795918367347}
{'Contradiction': 0.7214611872146118, 'Entailment': 0.6629834254143646}
{'Contradiction': 0.6757990867579908, 'Entailment': 0.6077348066298343}
{'Contradiction': 0.6584362139917695, 'Entailment': 0.4713375796178344}
{'Contradiction': 0.7407407407407407, 'Entailment': 0.6956521739130435}
{'Contradiction': 0.7155172413793104, 'Entailment': 0.6071428571428571}
{'Contradiction': 0.6978723404255319, 'Entailment': 0.5696969696969697}
{'Contradiction': 0.65625, 'Entailment': 0.3888888888888889}
{'Contradiction': 0.7161572052401747, 'Entailment': 0.6198830409356725}
{'Contradiction': 0.6861924686192469, 'Entailment': 0.5341614906832298}
{'Contradiction': 0.6747967479674797, 'Entailment': 0.4805194805194805}
