{'Contradiction': 0.0392156862745098, 'Entailment': 0.6711409395973155}
{'Contradiction': 0.25210084033613445, 'Entailment': 0.6832740213523132}
{'Contradiction': 0.3225806451612903, 'Entailment': 0.6956521739130435}
{'Contradiction': 0.16216216216216217, 'Entailment': 0.6782006920415224}
{'Contradiction': 0.34375, 'Entailment': 0.6911764705882353}
{'Contradiction': 0.3387096774193548, 'Entailment': 0.7028985507246377}
{'Contradiction': 0.2975206611570248, 'Entailment': 0.6953405017921147}
{'Contradiction': 0.14678899082568808, 'Entailment': 0.6804123711340206}
{'Contradiction': 0.038834951456310676, 'Entailment': 0.6666666666666666}
{'Contradiction': 0.16363636363636364, 'Entailment': 0.6827586206896552}
{'Contradiction': 0.25862068965517243, 'Entailment': 0.6971830985915493}
{'Contradiction': 0.14414414414414414, 'Entailment': 0.671280276816609}
{'Contradiction': 0.16363636363636364, 'Entailment': 0.6827586206896552}
{'Contradiction': 0.26666666666666666, 'Entailment': 0.6857142857142857}
{'Contradiction': 0.3464566929133858, 'Entailment': 0.6959706959706959}
{'Contradiction': 0.2926829268292683, 'Entailment': 0.6859205776173285}
{'Contradiction': 0.17857142857142858, 'Entailment': 0.6805555555555556}
{'Contradiction': 0.31746031746031744, 'Entailment': 0.6861313868613139}
{'Contradiction': 0.16216216216216217, 'Entailment': 0.6782006920415224}
{'Contradiction': 0.35658914728682173, 'Entailment': 0.6937269372693727}
{'Contradiction': 0.23728813559322035, 'Entailment': 0.6808510638297872}
{'Contradiction': 0.12962962962962962, 'Entailment': 0.678082191780822}
{'Contradiction': 0.2222222222222222, 'Entailment': 0.6784452296819788}
{'Contradiction': 0.2764227642276423, 'Entailment': 0.6787003610108303}
{'Contradiction': 0.3333333333333333, 'Entailment': 0.6934306569343066}
