{'Contradiction': 0.6985645933014354, 'Entailment': 0.6701570680628273}
{'Contradiction': 0.6733668341708543, 'Entailment': 0.6766169154228856}
{'Contradiction': 0.6596858638743456, 'Entailment': 0.6889952153110048}
{'Contradiction': 0.7031963470319634, 'Entailment': 0.6408839779005525}
{'Contradiction': 0.6732673267326733, 'Entailment': 0.6666666666666666}
{'Contradiction': 0.6666666666666666, 'Entailment': 0.6732673267326733}
{'Contradiction': 0.65625, 'Entailment': 0.6826923076923077}
{'Contradiction': 0.648936170212766, 'Entailment': 0.6886792452830188}
{'Contradiction': 0.6413043478260869, 'Entailment': 0.6944444444444444}
{'Contradiction': 0.6292134831460674, 'Entailment': 0.7027027027027027}
{'Contradiction': 0.6666666666666666, 'Entailment': 0.6424870466321243}
{'Contradiction': 0.6046511627906976, 'Entailment': 0.7017543859649122}
{'Contradiction': 0.6574074074074074, 'Entailment': 0.5978260869565217}
{'Contradiction': 0.5989304812834224, 'Entailment': 0.647887323943662}
{'Contradiction': 0.5957446808510638, 'Entailment': 0.6415094339622641}
{'Contradiction': 0.6350710900473934, 'Entailment': 0.5925925925925926}
{'Contradiction': 0.6350710900473934, 'Entailment': 0.5925925925925926}
{'Contradiction': 0.6108374384236454, 'Entailment': 0.5989847715736041}
{'Contradiction': 0.4713375796178344, 'Entailment': 0.6584362139917695}
{'Contradiction': 0.36363636363636365, 'Entailment': 0.6865671641791045}
