{'Contradiction': 0.7156862745098039, 'Entailment': 0.7040816326530612}
{'Contradiction': 0.69, 'Entailment': 0.69}
{'Contradiction': 0.6834170854271356, 'Entailment': 0.6865671641791045}
{'Contradiction': 0.6834170854271356, 'Entailment': 0.6865671641791045}
{'Contradiction': 0.6834170854271356, 'Entailment': 0.6865671641791045}
{'Contradiction': 0.6480446927374302, 'Entailment': 0.7149321266968326}
{'Contradiction': 0.6285714285714286, 'Entailment': 0.7111111111111111}
{'Contradiction': 0.6338797814207651, 'Entailment': 0.6912442396313364}
{'Contradiction': 0.6344086021505376, 'Entailment': 0.6822429906542056}
{'Contradiction': 0.6461538461538462, 'Entailment': 0.6634146341463415}
{'Contradiction': 0.6349206349206349, 'Entailment': 0.6729857819905213}
{'Contradiction': 0.6349206349206349, 'Entailment': 0.6729857819905213}
{'Contradiction': 0.5853658536585366, 'Entailment': 0.711864406779661}
{'Contradiction': 0.569620253164557, 'Entailment': 0.71900826446281}
{'Contradiction': 0.5930232558139535, 'Entailment': 0.6929824561403509}
{'Contradiction': 0.5034013605442177, 'Entailment': 0.7114624505928854}
{'Contradiction': 0.45112781954887216, 'Entailment': 0.7265917602996255}
{'Contradiction': 0.4722222222222222, 'Entailment': 0.703125}
{'Contradiction': 0.4722222222222222, 'Entailment': 0.703125}
{'Contradiction': 0.40310077519379844, 'Entailment': 0.7158671586715867}
{'Contradiction': 0.40601503759398494, 'Entailment': 0.704119850187266}
{'Contradiction': 0.36220472440944884, 'Entailment': 0.7032967032967034}
{'Contradiction': 0.3484848484848485, 'Entailment': 0.6791044776119403}
{'Contradiction': 0.35294117647058826, 'Entailment': 0.6666666666666666}
{'Contradiction': 0.14814814814814814, 'Entailment': 0.684931506849315}
